page,clicks,impressions,days_with_data,first_date,last_date,best_impression_position,avg_impression_position
https://elviajedelabotella.com/texas/lugares-romanticos-31/,1,2,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/wisconsin/lugar-de-boda-39/,1,2,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/wisconsin/tiendas-de-muebles-20/,1,2,1,2026-04-03,2026-04-03,2,2.0
https://elviajedelabotella.com/arizona/buffets-3/,1,1,1,2026-04-03,2026-04-03,1,1.0
https://elviajedelabotella.com/arizona/cervecerias-4/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/california/tiendas-perforantes-2/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://elviajedelabotella.com/carolina-del-sur/tiendas-de-articulos-deportivos-40/,1,1,1,2026-03-20,2026-03-20,1,1.0
https://elviajedelabotella.com/colorado/tiendas-de-consignacion-3/,1,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/massachusetts/mitos-leyendas-urbanas-7/,1,1,1,2026-04-03,2026-04-03,1,1.0
https://elviajedelabotella.com/michigan/festivales-13/,1,1,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/michigan/pastelerias-21/,1,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/michigan/senderos-para-el-vino/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/montana/restaurantes-de-mariscos-26/,1,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/rhode-island/salones-14/,1,1,1,2026-03-20,2026-03-20,1,1.0
https://elviajedelabotella.com/utah/buffets-32/,1,1,1,2026-04-03,2026-04-03,1,1.0
https://elviajedelabotella.com/utah/festivales-24/,1,1,1,2026-03-27,2026-03-27,3,3.0
https://elviajedelabotella.com/utah/panaderias-38/,1,1,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/utah/tiendas-de-mascotas-42/,1,1,1,2026-04-03,2026-04-03,2,2.0
https://elviajedelabotella.com/virginia/bicicleta-de-montana-24/,1,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/virginia/clubes-de-comedia-41/,1,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/virginia/hechos-graciosos-37/,1,1,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/washington/recogiendo-manzanas-37/,1,1,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/georgia/ferreterias-10/,0,45,2,2026-03-20,2026-03-27,3,3.5
https://elviajedelabotella.com/california/tiendas-de-zapatos-4/,0,12,3,2026-03-20,2026-04-10,2,5.33
https://elviajedelabotella.com/nueva-york/vinedos-de-bodegas-22/,0,12,2,2026-04-03,2026-04-10,5,6.5
https://elviajedelabotella.com/california/festivales-3/,0,10,2,2026-03-20,2026-03-27,5,5.0
https://elviajedelabotella.com/california/tiendas-de-chocolate-2/,0,10,2,2026-04-03,2026-04-10,5,5.5
https://elviajedelabotella.com/nevada/peliculas-filmadas-aqui-10/,0,10,3,2026-03-20,2026-04-03,4,5.33
https://elviajedelabotella.com/nueva-york/ferreterias-34/,0,8,2,2026-03-20,2026-03-27,4,5.0
https://elviajedelabotella.com/texas/restaurantes-mexicanos-42/,0,8,2,2026-03-27,2026-04-03,5,5.0
https://elviajedelabotella.com/california/buffets-4/,0,7,3,2026-03-20,2026-04-10,1,5.33
https://elviajedelabotella.com/minnesota/pastelerias-22/,0,7,1,2026-03-27,2026-03-27,4,4.0
https://elviajedelabotella.com/texas/centros-de-jardin-47/,0,7,1,2026-04-03,2026-04-03,5,5.0
https://elviajedelabotella.com/texas/tiendas-de-segunda-mano-43/,0,7,3,2026-03-20,2026-04-10,1,3.67
https://elviajedelabotella.com/virginia/tiendas-de-segunda-mano-45/,0,7,2,2026-04-03,2026-04-10,4,18.0
https://elviajedelabotella.com/alabama/lugares-romanticos/,0,6,1,2026-04-03,2026-04-03,2,2.0
https://elviajedelabotella.com/georgia/restaurantes-mexicanos-10/,0,6,1,2026-03-20,2026-03-20,6,6.0
https://elviajedelabotella.com/nueva-jersey/casas-mas-caras-31/,0,6,1,2026-04-03,2026-04-03,6,6.0
https://elviajedelabotella.com/nueva-york/alitas-34/,0,6,2,2026-03-27,2026-04-10,3,3.0
https://elviajedelabotella.com/texas/clubes-de-comedia-44/,0,6,1,2026-03-20,2026-03-20,8,8.0
https://elviajedelabotella.com/utah/tiendas-de-muebles-18/,0,6,2,2026-04-03,2026-04-10,4,4.5
https://elviajedelabotella.com/connecticut/refugios-de-animales-3/,0,5,2,2026-03-27,2026-04-10,1,3.5
https://elviajedelabotella.com/florida/centros-de-jardin-8/,0,5,3,2026-03-27,2026-04-10,4,6.0
https://elviajedelabotella.com/florida/festivales-de-musica/,0,5,1,2026-04-10,2026-04-10,8,8.0
https://elviajedelabotella.com/luisiana/lugares-historicos-13/,0,5,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/maryland/restaurantes-20/,0,5,1,2026-03-27,2026-03-27,3,3.0
https://elviajedelabotella.com/nueva-jersey/actividades-educativas-para-ninos-30/,0,5,1,2026-04-10,2026-04-10,6,6.0
https://elviajedelabotella.com/nueva-york/catering-33/,0,5,3,2026-03-27,2026-04-10,1,2.0
https://elviajedelabotella.com/nueva-york/lugares-historicos-23/,0,5,2,2026-03-20,2026-04-10,4,4.5
https://elviajedelabotella.com/oregon/mitos-leyendas-urbanas-18/,0,5,2,2026-03-20,2026-04-03,2,5.5
https://elviajedelabotella.com/pensilvania/ferreterias-38/,0,5,1,2026-03-27,2026-03-27,6,6.0
https://elviajedelabotella.com/arizona/free-thingstodo/,0,4,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/arizona/peliculas-filmadas-aqui/,0,4,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/california/cafeterias-5/,0,4,1,2026-04-03,2026-04-03,7,7.0
https://elviajedelabotella.com/california/ferreterias-5/,0,4,2,2026-03-20,2026-04-10,1,2.0
https://elviajedelabotella.com/california/restaurantes-de-cangrejo-2/,0,4,2,2026-03-20,2026-03-27,3,5.5
https://elviajedelabotella.com/california/tiendas-de-articulos-deportivos-5/,0,4,3,2026-03-27,2026-04-10,7,7.67
https://elviajedelabotella.com/carolina-del-norte/mitos-leyendas-urbanas-11/,0,4,2,2026-03-20,2026-04-10,3,4.5
https://elviajedelabotella.com/colorado/pistas-de-patinaje-sobre-hielo-4/,0,4,1,2026-04-10,2026-04-10,8,8.0
https://elviajedelabotella.com/connecticut/actividades-educativas-para-ninos-7/,0,4,1,2026-04-10,2026-04-10,6,6.0
https://elviajedelabotella.com/nueva-jersey/restaurantes-30/,0,4,2,2026-04-03,2026-04-10,2,3.5
https://elviajedelabotella.com/nueva-york/restaurantes-de-cangrejo-13/,0,4,1,2026-04-03,2026-04-03,5,5.0
https://elviajedelabotella.com/texas/pastelerias-41/,0,4,1,2026-03-27,2026-03-27,8,8.0
https://elviajedelabotella.com/washington/cafes-de-cafeteria-de-seattle/,0,4,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/alaska/actividades-de-invierno/,0,3,2,2026-03-27,2026-04-03,4,6.0
https://elviajedelabotella.com/alaska/actividades-educativas-para-ninos/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://elviajedelabotella.com/alaska/restaurantes/,0,3,2,2026-03-27,2026-04-10,1,5.0
https://elviajedelabotella.com/california/camping-4/,0,3,2,2026-03-27,2026-04-10,6,6.5
https://elviajedelabotella.com/california/laberintos-de-maiz-4/,0,3,1,2026-04-10,2026-04-10,6,6.0
https://elviajedelabotella.com/california/parques-infantiles-2/,0,3,1,2026-04-03,2026-04-03,5,5.0
https://elviajedelabotella.com/california/tiendas-de-bicicletas-5/,0,3,1,2026-04-10,2026-04-10,7,7.0
https://elviajedelabotella.com/carolina-del-norte/tiendas-de-manualidades-17/,0,3,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/colorado/actividades-de-invierno-6/,0,3,2,2026-03-27,2026-04-03,4,7.0
https://elviajedelabotella.com/colorado/peliculas-filmadas-aqui-2/,0,3,1,2026-03-20,2026-03-20,4,4.0
https://elviajedelabotella.com/colorado/postres-5/,0,3,1,2026-03-20,2026-03-20,1,1.0
https://elviajedelabotella.com/colorado/restaurantes-6/,0,3,2,2026-03-27,2026-04-10,3,5.5
https://elviajedelabotella.com/connecticut/camping-6/,0,3,2,2026-03-27,2026-04-03,1,1.5
https://elviajedelabotella.com/hawai/hamburguesas-10/,0,3,1,2026-03-27,2026-03-27,4,4.0
https://elviajedelabotella.com/illinois/tiendas-de-bicicletas-14/,0,3,1,2026-04-10,2026-04-10,5,5.0
https://elviajedelabotella.com/kentucky/centros-de-jardin-15/,0,3,1,2026-04-03,2026-04-03,5,5.0
https://elviajedelabotella.com/kentucky/hechos-graciosos-15/,0,3,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/maryland/lugares-historicos-15/,0,3,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/massachusetts/librerias-19/,0,3,1,2026-04-10,2026-04-10,10,10.0
https://elviajedelabotella.com/nueva-jersey/centros-deportivos-29/,0,3,1,2026-03-27,2026-03-27,8,8.0
https://elviajedelabotella.com/nueva-jersey/museos-30/,0,3,2,2026-03-20,2026-04-03,4,5.0
https://elviajedelabotella.com/nueva-york/aperitivos-26/,0,3,1,2026-04-10,2026-04-10,6,6.0
https://elviajedelabotella.com/nueva-york/salones-de-unas-26/,0,3,1,2026-04-03,2026-04-03,6,6.0
https://elviajedelabotella.com/ohio/museos-34/,0,3,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/oregon/festivales-de-otono-36/,0,3,1,2026-03-27,2026-03-27,9,9.0
https://elviajedelabotella.com/texas/tiendas-de-dulces-42/,0,3,2,2026-03-27,2026-04-10,2,3.0
https://elviajedelabotella.com/utah/heladerias-44/,0,3,1,2026-04-03,2026-04-03,7,7.0
https://elviajedelabotella.com/utah/librerias-44/,0,3,1,2026-03-27,2026-03-27,4,4.0
https://elviajedelabotella.com/utah/restaurantes-41/,0,3,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/wisconsin/actividades-de-invierno-39/,0,3,1,2026-04-03,2026-04-03,6,6.0
https://elviajedelabotella.com/wisconsin/museos-46/,0,3,1,2026-04-03,2026-04-03,6,6.0
https://elviajedelabotella.com/alaska/lugares-de-fiesta-de-cumpleanos-para-ninos/,0,2,1,2026-03-20,2026-03-20,5,5.0
https://elviajedelabotella.com/alaska/restaurantes-de-mariscos/,0,2,1,2026-04-03,2026-04-03,2,2.0
https://elviajedelabotella.com/arizona/pastelerias-4/,0,2,1,2026-04-10,2026-04-10,8,8.0
https://elviajedelabotella.com/arizona/salidas-de-compras-2/,0,2,1,2026-04-03,2026-04-03,8,8.0
https://elviajedelabotella.com/california/boutiques-de-mascotas-2/,0,2,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/california/tiendas-de-suministros-de-belleza-2/,0,2,2,2026-03-20,2026-04-10,3,3.0
https://elviajedelabotella.com/carolina-del-sur/peliculas-filmadas-aqui-12/,0,2,1,2026-03-20,2026-03-20,8,8.0
https://elviajedelabotella.com/colorado/free-thingstodo-3/,0,2,1,2026-03-27,2026-03-27,6,6.0
https://elviajedelabotella.com/connecticut/tiendas-de-discos-3/,0,2,1,2026-04-10,2026-04-10,4,4.0
https://elviajedelabotella.com/florida/alitas-9/,0,2,2,2026-03-27,2026-04-10,3,4.0
https://elviajedelabotella.com/florida/heladerias-9/,0,2,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/florida/salones-de-bronceado-8/,0,2,1,2026-03-20,2026-03-20,8,8.0
https://elviajedelabotella.com/florida/tiendas-de-articulos-deportivos-9/,0,2,2,2026-03-20,2026-04-10,7,7.0
https://elviajedelabotella.com/hawai/casas-embrujadas-10/,0,2,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/maryland/actividades-de-invierno-19/,0,2,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/maryland/peliculas-filmadas-aqui-6/,0,2,1,2026-03-20,2026-03-20,5,5.0
https://elviajedelabotella.com/maryland/restaurantes-de-mariscos-20/,0,2,2,2026-04-03,2026-04-10,3,3.5
https://elviajedelabotella.com/massachusetts/pastelerias-18/,0,2,2,2026-04-03,2026-04-10,3,5.0
https://elviajedelabotella.com/nebraska/panaderias-25/,0,2,1,2026-03-27,2026-03-27,6,6.0
https://elviajedelabotella.com/nevada/pastelerias-31/,0,2,1,2026-03-20,2026-03-20,7,7.0
https://elviajedelabotella.com/nevada/teatro-en-vivo-30/,0,2,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/nueva-jersey/pistas-de-patinaje-sobre-hielo-21/,0,2,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/nueva-jersey/restaurantes-mexicanos-31/,0,2,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/nueva-jersey/tiendas-de-manualidades-21/,0,2,1,2026-04-03,2026-04-03,1,1.0
https://elviajedelabotella.com/nueva-york/bares-34/,0,2,1,2026-03-20,2026-03-20,8,8.0
https://elviajedelabotella.com/nueva-york/bibliotecas-21/,0,2,2,2026-03-20,2026-04-10,3,4.5
https://elviajedelabotella.com/nueva-york/descuentos-de-estudiantes-19/,0,2,2,2026-04-03,2026-04-10,5,6.5
https://elviajedelabotella.com/nueva-york/lugares-de-fiesta-de-cumpleanos-para-ninos-34/,0,2,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/nueva-york/mitos-leyendas-urbanas-15/,0,2,2,2026-03-20,2026-04-03,1,2.5
https://elviajedelabotella.com/nueva-york/pollo-frito-32/,0,2,1,2026-04-03,2026-04-03,9,9.0
https://elviajedelabotella.com/nueva-york/tiendas-de-articulos-deportivos-34/,0,2,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/nueva-york/tiendas-de-dulces-33/,0,2,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/oklahoma/salidas-de-compras-17/,0,2,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/pensilvania/tiendas-de-segunda-mano-38/,0,2,1,2026-03-20,2026-03-20,7,7.0
https://elviajedelabotella.com/rhode-island/parques-infantiles-14/,0,2,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/texas/heladerias-43/,0,2,1,2026-04-03,2026-04-03,1,1.0
https://elviajedelabotella.com/utah/free-thingstodo-19/,0,2,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/utah/lugar-de-boda-35/,0,2,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/utah/salones-de-unas-34/,0,2,1,2026-03-20,2026-03-20,1,1.0
https://elviajedelabotella.com/wisconsin/cueva-2/,0,2,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/wisconsin/mitos-leyendas-urbanas-21/,0,2,1,2026-03-20,2026-03-20,6,6.0
https://elviajedelabotella.com/alabama/camping/,0,1,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/alabama/campos-de-golf-publico/,0,1,1,2026-04-10,2026-04-10,2,2.0
https://elviajedelabotella.com/alaska/ferreterias/,0,1,1,2026-03-27,2026-03-27,1,1.0
https://elviajedelabotella.com/alaska/senderismo/,0,1,1,2026-03-20,2026-03-20,8,8.0
https://elviajedelabotella.com/arizona/ferreterias-4/,0,1,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/arizona/lugares-de-fiesta-de-cumpleanos-para-ninos-4/,0,1,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/arizona/tiendas-de-chocolate/,0,1,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/arkansas/festivales/,0,1,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/arkansas/salidas-de-compras/,0,1,1,2026-03-27,2026-03-27,4,4.0
https://elviajedelabotella.com/california/lugares-romanticos-4/,0,1,1,2026-03-27,2026-03-27,8,8.0
https://elviajedelabotella.com/california/margaritas-4/,0,1,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/california/teatro-en-vivo-5/,0,1,1,2026-03-20,2026-03-20,9,9.0
https://elviajedelabotella.com/carolina-del-norte/bares-de-coctel-21/,0,1,1,2026-03-27,2026-03-27,3,3.0
https://elviajedelabotella.com/carolina-del-sur/alitas-40/,0,1,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/colorado/mitos-leyendas-urbanas-3/,0,1,1,2026-03-20,2026-03-20,5,5.0
https://elviajedelabotella.com/colorado/refugios-de-animales-2/,0,1,1,2026-03-20,2026-03-20,4,4.0
https://elviajedelabotella.com/dakota-del-sur/parques-estatales-18/,0,1,1,2026-04-10,2026-04-10,3,3.0
https://elviajedelabotella.com/florida/almuerzo-9/,0,1,1,2026-04-10,2026-04-10,2,2.0
https://elviajedelabotella.com/florida/campos-de-golf-publico-8/,0,1,1,2026-03-27,2026-03-27,6,6.0
https://elviajedelabotella.com/florida/concesionarios-de-autos-de-lujo-7/,0,1,1,2026-03-27,2026-03-27,9,9.0
https://elviajedelabotella.com/florida/descuentos-para-personas-mayores-6/,0,1,1,2026-04-10,2026-04-10,9,9.0
https://elviajedelabotella.com/florida/hot-dogs-9/,0,1,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/georgia/casas-embrujadas-9/,0,1,1,2026-03-27,2026-03-27,5,5.0
https://elviajedelabotella.com/illinois/lugares-romanticos-9/,0,1,1,2026-03-20,2026-03-20,2,2.0
https://elviajedelabotella.com/illinois/tiendas-de-dulces-14/,0,1,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/iowa/lugares-historicos-9/,0,1,1,2026-03-20,2026-03-20,10,10.0
https://elviajedelabotella.com/kansas/tiendas-de-segunda-mano-16/,0,1,1,2026-03-20,2026-03-20,10,10.0
https://elviajedelabotella.com/kentucky/postres-12/,0,1,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/maine/restaurantes-de-cangrejo-9/,0,1,1,2026-03-20,2026-03-20,10,10.0
https://elviajedelabotella.com/maryland/mercados-de-alimentos-independientes-17/,0,1,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/maryland/pistas-de-patinaje-sobre-hielo-12/,0,1,1,2026-04-10,2026-04-10,3,3.0
https://elviajedelabotella.com/maryland/restaurantes-mexicanos-20/,0,1,1,2026-04-03,2026-04-03,4,4.0
https://elviajedelabotella.com/michigan/mercados-de-alimentos-independientes-19/,0,1,1,2026-03-20,2026-03-20,9,9.0
https://elviajedelabotella.com/michigan/panaderias-20/,0,1,1,2026-04-10,2026-04-10,1,1.0
https://elviajedelabotella.com/minnesota/mercados-de-agricultores-16/,0,1,1,2026-04-03,2026-04-03,9,9.0
https://elviajedelabotella.com/nevada/actividades-educativas-para-ninos-32/,0,1,1,2026-04-03,2026-04-03,8,8.0
https://elviajedelabotella.com/nueva-jersey/pastelerias-29/,0,1,1,2026-03-27,2026-03-27,2,2.0
https://elviajedelabotella.com/nueva-jersey/senderismo-29/,0,1,1,2026-03-20,2026-03-20,4,4.0
https://elviajedelabotella.com/nueva-jersey/tiendas-de-bicicletas-31/,0,1,1,2026-03-27,2026-03-27,4,4.0
https://elviajedelabotella.com/nueva-york/lugares-de-pasta-18/,0,1,1,2026-03-20,2026-03-20,4,4.0
https://elviajedelabotella.com/nueva-york/postres-24/,0,1,1,2026-04-10,2026-04-10,4,4.0
https://elviajedelabotella.com/nueva-york/restaurantes-de-mariscos-34/,0,1,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/nueva-york/tiendas-de-manualidades-24/,0,1,1,2026-04-03,2026-04-03,9,9.0
https://elviajedelabotella.com/nueva-york/tiendas-de-skate-28/,0,1,1,2026-04-03,2026-04-03,6,6.0
https://elviajedelabotella.com/nueva-york/zumba-27/,0,1,1,2026-03-20,2026-03-20,3,3.0
https://elviajedelabotella.com/oklahoma/camping-29/,0,1,1,2026-03-20,2026-03-20,7,7.0
https://elviajedelabotella.com/pensilvania/casas-embrujadas-32/,0,1,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/rhode-island/lugares-romanticos-28/,0,1,1,2026-04-10,2026-04-10,7,7.0
https://elviajedelabotella.com/texas/cafeterias-40/,0,1,1,2026-03-27,2026-03-27,6,6.0
https://elviajedelabotella.com/utah/actividades-de-invierno-36/,0,1,1,2026-03-27,2026-03-27,7,7.0
https://elviajedelabotella.com/utah/camping-34/,0,1,1,2026-04-10,2026-04-10,4,4.0
https://elviajedelabotella.com/utah/centros-de-juego-para-ninos-18/,0,1,1,2026-03-27,2026-03-27,10,10.0
https://elviajedelabotella.com/utah/tiendas-de-segunda-mano-44/,0,1,1,2026-04-03,2026-04-03,7,7.0
https://elviajedelabotella.com/virginia/lugar-de-boda-36/,0,1,1,2026-03-20,2026-03-20,4,4.0
https://elviajedelabotella.com/virginia/tiendas-de-articulos-deportivos-45/,0,1,1,2026-04-03,2026-04-03,3,3.0
https://elviajedelabotella.com/wisconsin/casinos-3/,0,1,1,2026-03-20,2026-03-20,9,9.0
